method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO2.0,16,AUUC_cr_V1,1114.8220774757765,851.2499999987192,1304.4683821177985
NO2.0,16,AUUC_cr_V2,1563.1165091268722,851.2499999987242,1187.2836464612283
NO2.0,16,AUUC_cr_V1V2(0.5),1338.9692933013202,851.249999998711,1245.8760142895203
RAND,17,AUUC_cr_V1,1034.8245752337389,562.5000000011114,950.9160430490651
RAND,17,AUUC_cr_V2,1034.8245752337461,562.5000000010987,950.916043049041
RAND,17,AUUC_cr_V1V2(0.5),1034.8245752337516,562.5000000010914,950.9160430490501
Oracle,17,AUUC_cr_V1,1558.2376697247626,893.7499999982235,1344.8080665348573
Oracle,17,AUUC_cr_V2,1691.1390639058168,893.7499999982191,1194.7610532794502
Oracle,17,AUUC_cr_V1V2(0.5),1624.6883668152936,893.7499999982109,1269.7845599071625
NO0.1,17,AUUC_cr_V1,1558.2376697247626,893.7499999982235,1344.8080665348573
NO0.1,17,AUUC_cr_V2,1691.1390639058168,893.7499999982191,1194.7610532794502
NO0.1,17,AUUC_cr_V1V2(0.5),1624.6883668152936,893.7499999982109,1269.7845599071625
NO0.5,17,AUUC_cr_V1,1495.2718025785996,866.2500000001228,1285.5150180142016
NO0.5,17,AUUC_cr_V2,1611.858130708918,866.2500000001188,1055.2607302601134
NO0.5,17,AUUC_cr_V1V2(0.5),1553.5649666437623,866.2500000001114,1170.3878741371657
NO1.0,17,AUUC_cr_V1,1361.4342554037855,813.7499999994839,1190.4762980186238
NO1.0,17,AUUC_cr_V2,1476.544007497404,813.7499999994794,1003.4203158121165
NO1.0,17,AUUC_cr_V1V2(0.5),1418.9891314505985,813.7499999994723,1096.9483069153775
NO2.0,17,AUUC_cr_V1,1286.9240052073421,786.24999999928,1141.7651835632466
NO2.0,17,AUUC_cr_V2,1480.1341288274855,786.2499999992757,1015.4770376709367
NO2.0,17,AUUC_cr_V1V2(0.5),1383.5290670174181,786.2499999992685,1078.621110617099
RAND,18,AUUC_cr_V1,979.7251278206986,562.500000001005,950.9160430490651
RAND,18,AUUC_cr_V2,979.725127820715,562.500000001015,950.916043049041
RAND,18,AUUC_cr_V1V2(0.5),979.7251278207095,562.5000000010023,950.9160430490501
Oracle,18,AUUC_cr_V1,1423.0483905887322,893.749999998123,1344.8080665348573
Oracle,18,AUUC_cr_V2,956.870661779163,893.7499999981327,1194.7610532794502
Oracle,18,AUUC_cr_V1V2(0.5),1189.9595261839472,893.7499999981245,1269.7845599071625
NO0.1,18,AUUC_cr_V1,1423.0483905887322,893.749999998123,1344.8080665348573
NO0.1,18,AUUC_cr_V2,956.870661779163,893.7499999981327,1194.7610532794502
NO0.1,18,AUUC_cr_V1V2(0.5),1189.9595261839472,893.7499999981245,1269.7845599071625
NO0.5,18,AUUC_cr_V1,1443.6189006313255,878.7499999987604,1357.0675415027295
NO0.5,18,AUUC_cr_V2,939.3626027287077,878.7499999987701,1130.1753406630269
NO0.5,18,AUUC_cr_V1V2(0.5),1191.4907516800156,878.7499999987614,1243.6214410828863
NO1.0,18,AUUC_cr_V1,1342.912367945333,751.2499999975906,1223.6797503825264
NO1.0,18,AUUC_cr_V2,975.4055924559453,751.2499999976015,980.9306208040865
NO1.0,18,AUUC_cr_V1V2(0.5),1159.1589802006392,751.2499999975922,1102.3051855933136
NO2.0,18,AUUC_cr_V1,1188.2179084000732,623.7499999945466,1099.4333786506834
NO2.0,18,AUUC_cr_V2,1255.6464646836614,623.7499999945574,1067.0066754160773
NO2.0,18,AUUC_cr_V1V2(0.5),1221.9321865418678,623.7499999945476,1083.2200270333863
RAND,19,AUUC_cr_V1,795.8449012611691,562.5000000010878,950.9160430490651
RAND,19,AUUC_cr_V2,795.8449012611345,562.5000000011096,950.916043049041
RAND,19,AUUC_cr_V1V2(0.5),795.8449012611545,562.5000000010878,950.9160430490501
Oracle,19,AUUC_cr_V1,1001.8586724178809,893.7499999982114,1344.8080665348573
Oracle,19,AUUC_cr_V2,1257.2751760896788,893.7499999982272,1194.7610532794502
Oracle,19,AUUC_cr_V1V2(0.5),1129.5669242537804,893.7499999982155,1269.7845599071625
NO0.1,19,AUUC_cr_V1,1001.8586724178809,893.7499999982114,1344.8080665348573
NO0.1,19,AUUC_cr_V2,1257.2751760896788,893.7499999982272,1194.7610532794502
NO0.1,19,AUUC_cr_V1V2(0.5),1129.5669242537804,893.7499999982155,1269.7845599071625
NO0.5,19,AUUC_cr_V1,1004.0189762204877,858.7499999970663,1317.3792926572294
NO0.5,19,AUUC_cr_V2,1335.8176497301115,858.7499999970819,1330.5665028681499
NO0.5,19,AUUC_cr_V1V2(0.5),1169.9183129753012,858.7499999970713,1323.972897762698
NO1.0,19,AUUC_cr_V1,968.9968846123918,768.7499999955938,1216.0092534330981
NO1.0,19,AUUC_cr_V2,1392.699710270155,768.7499999956086,1437.2928147504301
NO1.0,19,AUUC_cr_V1V2(0.5),1180.8482974412748,768.7499999955991,1326.6510340917719
NO2.0,19,AUUC_cr_V1,927.8025814904239,723.7499999961478,1149.394234429422
NO2.0,19,AUUC_cr_V2,1317.1320658285806,723.7499999961615,1392.4112446986683
NO2.0,19,AUUC_cr_V1V2(0.5),1122.4673236595036,723.7499999961526,1270.902739564052
RAND,20,AUUC_cr_V1,869.4358417822723,562.5000000009354,950.9160430490651
RAND,20,AUUC_cr_V2,869.4358417822732,562.5000000009386,950.916043049041
RAND,20,AUUC_cr_V1V2(0.5),869.4358417822659,562.5000000009368,950.9160430490501
Oracle,20,AUUC_cr_V1,1215.5047780001955,893.749999998028,1344.8080665348573
Oracle,20,AUUC_cr_V2,901.1865474501461,893.7499999980396,1194.7610532794502
Oracle,20,AUUC_cr_V1V2(0.5),1058.3456627251646,893.7499999980267,1269.7845599071625
NO0.1,20,AUUC_cr_V1,1215.5047780001955,893.749999998028,1344.8080665348573
NO0.1,20,AUUC_cr_V2,901.1865474501461,893.7499999980396,1194.7610532794502
NO0.1,20,AUUC_cr_V1V2(0.5),1058.3456627251646,893.7499999980267,1269.7845599071625
NO0.5,20,AUUC_cr_V1,1173.930144815439,881.2499999973817,1337.108161486752
NO0.5,20,AUUC_cr_V2,1022.2402513988616,881.2499999973928,1281.8508142433698
NO0.5,20,AUUC_cr_V1V2(0.5),1098.0851981071444,881.2499999973804,1309.47948786507
NO1.0,20,AUUC_cr_V1,1127.377006922802,828.7499999926677,1316.0754618335163
NO1.0,20,AUUC_cr_V2,1240.2604942336068,828.7499999926756,1423.0816397626568
NO1.0,20,AUUC_cr_V1V2(0.5),1183.8187505781993,828.7499999926656,1369.5785507980963
NO2.0,20,AUUC_cr_V1,1149.9781066033377,798.7499999894148,1314.479075248332
NO2.0,20,AUUC_cr_V2,1202.538987723773,798.7499999894219,1461.9510706860724
NO2.0,20,AUUC_cr_V1V2(0.5),1176.2585471635507,798.7499999894117,1388.2150729672117
RAND,21,AUUC_cr_V1,794.8703513779819,562.5000000008804,950.9160430490651
RAND,21,AUUC_cr_V2,794.8703513779656,562.5000000008731,950.916043049041
RAND,21,AUUC_cr_V1V2(0.5),794.8703513779838,562.500000000884,950.9160430490501
Oracle,21,AUUC_cr_V1,1134.883115170853,893.7499999979469,1344.8080665348573
Oracle,21,AUUC_cr_V2,1162.4169587666827,893.7499999979495,1194.7610532794502
Oracle,21,AUUC_cr_V1V2(0.5),1148.6500369687624,893.7499999979527,1269.7845599071625
NO0.1,21,AUUC_cr_V1,1134.883115170853,893.7499999979469,1344.8080665348573
NO0.1,21,AUUC_cr_V2,1162.4169587666827,893.7499999979495,1194.7610532794502
NO0.1,21,AUUC_cr_V1V2(0.5),1148.6500369687624,893.7499999979527,1269.7845599071625
NO0.5,21,AUUC_cr_V1,1100.372886161712,876.2499999969623,1304.2052741680202
NO0.5,21,AUUC_cr_V2,1131.8721470724397,876.2499999969651,1195.796606109571
NO0.5,21,AUUC_cr_V1V2(0.5),1116.1225166170702,876.2499999969679,1250.0009401388052
NO1.0,21,AUUC_cr_V1,1063.750194868637,843.7499999965668,1251.9574663185988
NO1.0,21,AUUC_cr_V2,960.2242929086976,843.74999999657,1206.751212143366
NO1.0,21,AUUC_cr_V1V2(0.5),1011.9872438886621,843.7499999965717,1229.354339230992
NO2.0,21,AUUC_cr_V1,1036.7958485439308,806.2499999954479,1204.2190660304773
NO2.0,21,AUUC_cr_V2,936.0167029524309,806.2499999954509,1225.9564318761031
NO2.0,21,AUUC_cr_V1V2(0.5),986.4062757481761,806.2499999954523,1215.0877489533
RAND,22,AUUC_cr_V1,950.6984335960851,562.500000000934,950.9160430490651
RAND,22,AUUC_cr_V2,950.698433596106,562.5000000009422,950.916043049041
RAND,22,AUUC_cr_V1V2(0.5),950.6984335960988,562.500000000924,950.9160430490501
Oracle,22,AUUC_cr_V1,1415.6523966175553,893.7499999979909,1344.8080665348573
Oracle,22,AUUC_cr_V2,1035.689464558295,893.7499999979952,1194.7610532794502
Oracle,22,AUUC_cr_V1V2(0.5),1225.6709305879294,893.7499999979905,1269.7845599071625
NO0.1,22,AUUC_cr_V1,1415.6523966175553,893.7499999979909,1344.8080665348573
NO0.1,22,AUUC_cr_V2,1035.689464558295,893.7499999979952,1194.7610532794502
NO0.1,22,AUUC_cr_V1V2(0.5),1225.6709305879294,893.7499999979905,1269.7845599071625
NO0.5,22,AUUC_cr_V1,1372.2697358796495,868.7499999959003,1283.5121916179949
NO0.5,22,AUUC_cr_V2,1004.3802081337578,868.7499999959034,1201.4101795323634
NO0.5,22,AUUC_cr_V1V2(0.5),1188.3249720067083,868.7499999959008,1242.4611855751884
NO1.0,22,AUUC_cr_V1,1251.8928284871556,798.7499999924663,1213.2939197485007
NO1.0,22,AUUC_cr_V2,1178.2649756611502,798.7499999924684,1329.411487783663
NO1.0,22,AUUC_cr_V1V2(0.5),1215.0789020741581,798.7499999924673,1271.3527037660913
NO2.0,22,AUUC_cr_V1,1192.4954719446284,763.7499999912645,1177.7231316136802
NO2.0,22,AUUC_cr_V2,1299.7905936562438,763.7499999912657,1377.1662934063759
NO2.0,22,AUUC_cr_V1V2(0.5),1246.1430328004412,763.7499999912652,1277.4447125100369
RAND,23,AUUC_cr_V1,1185.3381292315403,562.5000000010018,950.9160430490651
RAND,23,AUUC_cr_V2,1185.3381292315207,562.5000000010077,950.916043049041
RAND,23,AUUC_cr_V1V2(0.5),1185.3381292315353,562.5000000010132,950.9160430490501
Oracle,23,AUUC_cr_V1,1534.9160005044505,893.7499999981394,1344.8080665348573
Oracle,23,AUUC_cr_V2,1447.2012931856084,893.7499999981483,1194.7610532794502
Oracle,23,AUUC_cr_V1V2(0.5),1491.0586468450313,893.7499999981451,1269.7845599071625
NO0.1,23,AUUC_cr_V1,1553.530064714068,891.2499999977233,1335.8838289725995
NO0.1,23,AUUC_cr_V2,1388.447437733767,891.2499999977335,1150.6061532413007
NO0.1,23,AUUC_cr_V1V2(0.5),1470.9887512239197,891.2499999977298,1243.2449911069589
NO0.5,23,AUUC_cr_V1,1536.6567671351074,868.750000000426,1296.026813775271
NO0.5,23,AUUC_cr_V2,1308.6895693428123,868.7500000004367,973.7582143645209
NO0.5,23,AUUC_cr_V1V2(0.5),1422.6731682389614,868.7500000004335,1134.8925140699037
NO1.0,23,AUUC_cr_V1,1544.0274229486786,866.2500000001455,1310.8490184057498
NO1.0,23,AUUC_cr_V2,1331.5124374100078,866.2500000001558,997.3681388442303
NO1.0,23,AUUC_cr_V1V2(0.5),1437.7699301793448,866.2500000001535,1154.1085786249976
NO2.0,23,AUUC_cr_V1,1524.4110534483755,781.2499999959016,1256.5243865225032
NO2.0,23,AUUC_cr_V2,939.7444424378729,781.2499999959147,858.5561409584626
NO2.0,23,AUUC_cr_V1V2(0.5),1232.0777479431258,781.2499999959118,1057.5402637404895
RAND,24,AUUC_cr_V1,738.3413485291526,562.500000000774,950.9160430490651
RAND,24,AUUC_cr_V2,738.3413485291421,562.5000000007713,950.916043049041
RAND,24,AUUC_cr_V1V2(0.5),738.3413485291458,562.5000000007803,950.9160430490501
Oracle,24,AUUC_cr_V1,1130.2419639911202,893.7499999977916,1344.8080665348573
Oracle,24,AUUC_cr_V2,903.3942402204777,893.7499999977941,1194.7610532794502
Oracle,24,AUUC_cr_V1V2(0.5),1016.8181021057987,893.7499999977941,1269.7845599071625
NO0.1,24,AUUC_cr_V1,1130.2419639911202,893.7499999977916,1344.8080665348573
NO0.1,24,AUUC_cr_V2,903.3942402204777,893.7499999977941,1194.7610532794502
NO0.1,24,AUUC_cr_V1V2(0.5),1016.8181021057987,893.7499999977941,1269.7845599071625
NO0.5,24,AUUC_cr_V1,1123.9966970602072,876.2499999986278,1350.6411579902224
NO0.5,24,AUUC_cr_V2,860.4823668301328,876.2499999986326,1205.5876803883764
NO0.5,24,AUUC_cr_V1V2(0.5),992.2395319451699,876.2499999986314,1278.1144191893075
NO1.0,24,AUUC_cr_V1,992.5914024748522,806.2499999996495,1288.972226340968
NO1.0,24,AUUC_cr_V2,1024.9218149712199,806.2499999996547,1281.3777693437278
NO1.0,24,AUUC_cr_V1V2(0.5),1008.7566087230358,806.2499999996538,1285.1749978423552
NO2.0,24,AUUC_cr_V1,958.4663931740389,783.7499999996807,1259.3808224483969
NO2.0,24,AUUC_cr_V2,1018.2083636304046,783.7499999996845,1274.3799897358197
NO2.0,24,AUUC_cr_V1V2(0.5),988.3373784022219,783.7499999996843,1266.880406092115
RAND,25,AUUC_cr_V1,994.4240044932735,562.5000000009436,950.9160430490651
RAND,25,AUUC_cr_V2,994.424004493263,562.5000000009495,950.916043049041
RAND,25,AUUC_cr_V1V2(0.5),994.4240044932612,562.5000000009368,950.9160430490501
Oracle,25,AUUC_cr_V1,1457.8858339645865,893.7499999979909,1344.8080665348573
Oracle,25,AUUC_cr_V2,1369.5175677563852,893.7499999979981,1194.7610532794502
Oracle,25,AUUC_cr_V1V2(0.5),1413.7017008604853,893.7499999979873,1269.7845599071625
NO0.1,25,AUUC_cr_V1,1480.3956627559605,891.2499999977349,1351.9636905586683
NO0.1,25,AUUC_cr_V2,1482.918510306313,891.2499999977413,1251.2197179797186
NO0.1,25,AUUC_cr_V1V2(0.5),1481.6570865311362,891.2499999977305,1301.591704269202
NO0.5,25,AUUC_cr_V1,1472.3166542514446,858.7500000011627,1310.3166578894215
NO0.5,25,AUUC_cr_V2,1318.7564712131418,858.7500000011689,1081.334578629126
NO0.5,25,AUUC_cr_V1V2(0.5),1395.5365627322938,858.7500000011578,1195.8256182592804
NO1.0,25,AUUC_cr_V1,1449.142922390402,763.7499999984055,1248.9076751889863
NO1.0,25,AUUC_cr_V2,1335.2785458904968,763.7499999984083,1056.3198883227465
NO1.0,25,AUUC_cr_V1V2(0.5),1392.21073414045,763.7499999983995,1152.6137817558717
NO2.0,25,AUUC_cr_V1,1439.6692365653344,738.7499999987139,1242.2326495066031
NO2.0,25,AUUC_cr_V2,1317.836914007917,738.7499999987175,1021.8901597986907
NO2.0,25,AUUC_cr_V1V2(0.5),1378.7530752866264,738.7499999987069,1132.061404652652
RAND,26,AUUC_cr_V1,788.1830778021226,562.5000000009031,950.9160430490651
RAND,26,AUUC_cr_V2,788.1830778021576,562.5000000008913,950.916043049041
RAND,26,AUUC_cr_V1V2(0.5),788.1830778021358,562.500000000904,950.9160430490501
Oracle,26,AUUC_cr_V1,1259.1256327285842,893.7499999979442,1344.8080665348573
Oracle,26,AUUC_cr_V2,763.3258861823391,893.749999997946,1194.7610532794502
Oracle,26,AUUC_cr_V1V2(0.5),1011.2257594554675,893.7499999979418,1269.7845599071625
NO0.1,26,AUUC_cr_V1,1253.168714879844,891.2499999975396,1335.8838289725995
NO0.1,26,AUUC_cr_V2,802.0719446986748,891.2499999975415,1150.6061532413007
NO0.1,26,AUUC_cr_V1V2(0.5),1027.6203297892648,891.2499999975378,1243.2449911069589
NO0.5,26,AUUC_cr_V1,1218.8056782740273,866.2499999971518,1297.3062535356255
NO0.5,26,AUUC_cr_V2,875.618607066361,866.2499999971544,1099.3086981697493
NO0.5,26,AUUC_cr_V1V2(0.5),1047.2121426701997,866.2499999971513,1198.307475852695
NO1.0,26,AUUC_cr_V1,1153.474974207915,821.2499999977756,1236.1965136615363
NO1.0,26,AUUC_cr_V2,918.041744554795,821.2499999977781,1071.7230456354212
NO1.0,26,AUUC_cr_V1V2(0.5),1035.7583593813595,821.2499999977761,1153.959779648486
NO2.0,26,AUUC_cr_V1,1153.474974207915,821.2499999977756,1236.1965136615363
NO2.0,26,AUUC_cr_V2,918.041744554795,821.2499999977781,1071.7230456354212
NO2.0,26,AUUC_cr_V1V2(0.5),1035.7583593813595,821.2499999977761,1153.959779648486
RAND,27,AUUC_cr_V1,709.531495122541,562.5000000010828,950.9160430490651
RAND,27,AUUC_cr_V2,709.5314951225628,562.5000000011023,950.916043049041
RAND,27,AUUC_cr_V1V2(0.5),709.5314951225464,562.5000000010841,950.9160430490501
Oracle,27,AUUC_cr_V1,1231.1690899647049,893.7499999981433,1344.8080665348573
Oracle,27,AUUC_cr_V2,836.0877927823838,893.7499999981501,1194.7610532794502
Oracle,27,AUUC_cr_V1V2(0.5),1033.6284413735414,893.7499999981434,1269.7845599071625
NO0.1,27,AUUC_cr_V1,1231.1690899647049,893.7499999981433,1344.8080665348573
NO0.1,27,AUUC_cr_V2,836.0877927823838,893.7499999981501,1194.7610532794502
NO0.1,27,AUUC_cr_V1V2(0.5),1033.6284413735414,893.7499999981434,1269.7845599071625
NO0.5,27,AUUC_cr_V1,1231.1690899647049,893.7499999981433,1344.8080665348573
NO0.5,27,AUUC_cr_V2,836.0877927823838,893.7499999981501,1194.7610532794502
NO0.5,27,AUUC_cr_V1V2(0.5),1033.6284413735414,893.7499999981434,1269.7845599071625
NO1.0,27,AUUC_cr_V1,1230.8173090146718,891.2499999982828,1336.3388464850202
NO1.0,27,AUUC_cr_V2,769.6351952038764,891.2499999982898,1132.5736119619128
NO1.0,27,AUUC_cr_V1V2(0.5),1000.2262521092713,891.2499999982824,1234.4562292234755
NO2.0,27,AUUC_cr_V1,1231.8002872579868,876.2499999966177,1305.4173765357832
NO2.0,27,AUUC_cr_V2,827.628318485591,876.2499999966235,1088.3034142276376
NO2.0,27,AUUC_cr_V1V2(0.5),1029.7143028717862,876.2499999966191,1196.860395381719
RAND,28,AUUC_cr_V1,978.9195227383989,562.5000000010482,950.9160430490651
RAND,28,AUUC_cr_V2,978.9195227384007,562.5000000010623,950.916043049041
RAND,28,AUUC_cr_V1V2(0.5),978.9195227383989,562.5000000010496,950.9160430490501
Oracle,28,AUUC_cr_V1,1280.6958769840662,893.7499999981643,1344.8080665348573
Oracle,28,AUUC_cr_V2,1417.149538952919,893.7499999981825,1194.7610532794502
Oracle,28,AUUC_cr_V1V2(0.5),1348.9227079684815,893.7499999981633,1269.7845599071625
NO0.1,28,AUUC_cr_V1,1280.6958769840662,893.7499999981643,1344.8080665348573
NO0.1,28,AUUC_cr_V2,1417.149538952919,893.7499999981825,1194.7610532794502
NO0.1,28,AUUC_cr_V1V2(0.5),1348.9227079684815,893.7499999981633,1269.7845599071625
NO0.5,28,AUUC_cr_V1,1246.3017510215848,886.2499999998009,1330.0006144373608
NO0.5,28,AUUC_cr_V2,1349.6494837625512,886.2499999998195,1131.282713095633
NO0.5,28,AUUC_cr_V1V2(0.5),1297.9756173920568,886.2499999997999,1230.6416637665054
NO1.0,28,AUUC_cr_V1,1195.9392410616363,808.7499999967683,1316.4887994367484
NO1.0,28,AUUC_cr_V2,1410.643043264338,808.7499999967877,1088.039675518634
NO1.0,28,AUUC_cr_V1V2(0.5),1303.2911421629783,808.7499999967662,1202.2642374776997
NO2.0,28,AUUC_cr_V1,1080.730668180223,713.7499999944934,1225.3186846090207
NO2.0,28,AUUC_cr_V2,1491.1116013446808,713.7499999945125,1078.463120284172
NO2.0,28,AUUC_cr_V1V2(0.5),1285.9211347624455,713.7499999944914,1151.8909024466043
RAND,29,AUUC_cr_V1,751.1636444875107,562.5000000010718,950.9160430490651
RAND,29,AUUC_cr_V2,751.1636444875039,562.5000000010768,950.916043049041
RAND,29,AUUC_cr_V1V2(0.5),751.1636444875094,562.5000000010641,950.9160430490501
Oracle,29,AUUC_cr_V1,1205.1276031581704,893.7499999981625,1344.8080665348573
Oracle,29,AUUC_cr_V2,1137.128636365004,893.7499999981679,1194.7610532794502
Oracle,29,AUUC_cr_V1V2(0.5),1171.128119761586,893.7499999981562,1269.7845599071625
NO0.1,29,AUUC_cr_V1,1205.1276031581704,893.7499999981625,1344.8080665348573
NO0.1,29,AUUC_cr_V2,1137.128636365004,893.7499999981679,1194.7610532794502
NO0.1,29,AUUC_cr_V1V2(0.5),1171.128119761586,893.7499999981562,1269.7845599071625
NO0.5,29,AUUC_cr_V1,1059.9055095488866,833.7499999976307,1252.1402000939322
NO0.5,29,AUUC_cr_V2,1299.4069653076988,833.7499999976368,1305.7205918547215
NO0.5,29,AUUC_cr_V1V2(0.5),1179.656237428291,833.7499999976266,1278.9303959743359
NO1.0,29,AUUC_cr_V1,994.0419475972675,776.2499999947262,1178.3082979494407
NO1.0,29,AUUC_cr_V2,1454.8433346223044,776.249999994733,1413.1498861986483
NO1.0,29,AUUC_cr_V1V2(0.5),1224.4426411097854,776.2499999947213,1295.7290920740538
NO2.0,29,AUUC_cr_V1,879.8178727371543,696.2499999940491,1080.150483932749
NO2.0,29,AUUC_cr_V2,1502.6854308575291,696.2499999940557,1416.6019384147662
NO2.0,29,AUUC_cr_V1V2(0.5),1191.251651797341,696.2499999940446,1248.3762111737658
RAND,30,AUUC_cr_V1,822.976633229116,562.5000000009882,950.9160430490651
RAND,30,AUUC_cr_V2,822.9766332291292,562.5000000009968,950.916043049041
RAND,30,AUUC_cr_V1V2(0.5),822.9766332291128,562.5000000009986,950.9160430490501
Oracle,30,AUUC_cr_V1,1254.4813001317918,893.7499999980457,1344.8080665348573
Oracle,30,AUUC_cr_V2,897.8493179816977,893.7499999980558,1194.7610532794502
Oracle,30,AUUC_cr_V1V2(0.5),1076.1653090567436,893.7499999980556,1269.7845599071625
NO0.1,30,AUUC_cr_V1,1264.067768214602,891.2499999977756,1351.9636905586683
NO0.1,30,AUUC_cr_V2,1015.757124069219,891.2499999977853,1251.2197179797186
NO0.1,30,AUUC_cr_V1V2(0.5),1139.9124461419085,891.2499999977857,1301.591704269202
NO0.5,30,AUUC_cr_V1,1228.5255933718836,843.7499999974094,1304.5425729398844
NO0.5,30,AUUC_cr_V2,1081.7454332946334,843.7499999974192,1227.0146396847751
NO0.5,30,AUUC_cr_V1V2(0.5),1155.1355133332534,843.7499999974193,1265.7786063123374
NO1.0,30,AUUC_cr_V1,1138.3098964096116,798.7499999973612,1229.8837860414405
NO1.0,30,AUUC_cr_V2,1073.757964731565,798.7499999973697,1187.838047960399
NO1.0,30,AUUC_cr_V1V2(0.5),1106.0339305705822,798.7499999973713,1208.8609170009263
NO2.0,30,AUUC_cr_V1,1152.3118502282266,718.749999993933,1178.0139049402094
NO2.0,30,AUUC_cr_V2,965.1208003501905,718.7499999939414,1157.8427341338077
NO2.0,30,AUUC_cr_V1V2(0.5),1058.7163252892014,718.7499999939414,1167.9283195370147
RAND,31,AUUC_cr_V1,938.6942144359937,562.5000000008599,950.9160430490651
RAND,31,AUUC_cr_V2,938.6942144360364,562.5000000008549,950.916043049041
RAND,31,AUUC_cr_V1V2(0.5),938.69421443602,562.5000000008531,950.9160430490501
Oracle,31,AUUC_cr_V1,1159.480602149246,893.7499999979245,1344.8080665348573
Oracle,31,AUUC_cr_V2,1106.2523959137188,893.7499999979283,1194.7610532794502
Oracle,31,AUUC_cr_V1V2(0.5),1132.8664990314824,893.7499999979227,1269.7845599071625
NO0.1,31,AUUC_cr_V1,1168.5945536932093,891.249999997657,1351.9636905586683
NO0.1,31,AUUC_cr_V2,1215.805361632238,891.2499999976612,1251.2197179797186
NO0.1,31,AUUC_cr_V1V2(0.5),1192.1999576627231,891.2499999976557,1301.591704269202
NO0.5,31,AUUC_cr_V1,1141.4620744215636,861.2499999993972,1315.763622097472
NO0.5,31,AUUC_cr_V2,1221.519102268322,861.2499999994023,1268.5281677634266
NO0.5,31,AUUC_cr_V1V2(0.5),1181.4905883449414,861.2499999993971,1292.1458949304572
NO1.0,31,AUUC_cr_V1,1117.3193503182079,848.7500000008336,1289.7046489027853
NO1.0,31,AUUC_cr_V2,1085.552423077891,848.7500000008387,1236.8989318557685
NO1.0,31,AUUC_cr_V1V2(0.5),1101.4358866980485,848.750000000833,1263.3017903792843
NO2.0,31,AUUC_cr_V1,1107.1101363488224,826.2500000012722,1250.728559178352
NO2.0,31,AUUC_cr_V2,920.676425367284,826.2500000012766,1107.0574677447507
NO2.0,31,AUUC_cr_V1V2(0.5),1013.8932808580525,826.2500000012718,1178.8930134615587
RAND,32,AUUC_cr_V1,1025.0371037724203,562.5000000009027,950.9160430490651
RAND,32,AUUC_cr_V2,1025.0371037724399,562.5000000009168,950.916043049041
RAND,32,AUUC_cr_V1V2(0.5),1025.0371037724417,562.5000000008968,950.9160430490501
Oracle,32,AUUC_cr_V1,1228.048280446749,893.7499999980107,1344.8080665348573
Oracle,32,AUUC_cr_V2,1565.1287197906893,893.7499999980221,1194.7610532794502
Oracle,32,AUUC_cr_V1V2(0.5),1396.588500118723,893.7499999980137,1269.7845599071625
NO0.1,32,AUUC_cr_V1,1228.048280446749,893.7499999980107,1344.8080665348573
NO0.1,32,AUUC_cr_V2,1565.1287197906893,893.7499999980221,1194.7610532794502
NO0.1,32,AUUC_cr_V1V2(0.5),1396.588500118723,893.7499999980137,1269.7845599071625
NO0.5,32,AUUC_cr_V1,1116.8425980604427,833.7500000014304,1280.2170157695532
NO0.5,32,AUUC_cr_V2,1541.8518622552665,833.7500000014426,1196.792669261949
NO0.5,32,AUUC_cr_V1V2(0.5),1329.3472301578583,833.7500000014332,1238.5048425157581
NO1.0,32,AUUC_cr_V1,1062.2219997673394,766.2499999999922,1216.0469495503573
NO1.0,32,AUUC_cr_V2,1565.0604187079846,766.2500000000055,1323.006139597224
NO1.0,32,AUUC_cr_V1V2(0.5),1313.6412092376656,766.249999999996,1269.526544573798
NO2.0,32,AUUC_cr_V1,931.0135008424061,616.2499999973084,1041.5322321101576
NO2.0,32,AUUC_cr_V2,1450.2104164818036,616.2499999973221,1345.8686435776137
NO2.0,32,AUUC_cr_V1V2(0.5),1190.6119586621096,616.2499999973122,1193.7004378438917
RAND,33,AUUC_cr_V1,781.2056051071495,562.5000000011296,950.9160430490651
RAND,33,AUUC_cr_V2,781.2056051071195,562.5000000011423,950.916043049041
RAND,33,AUUC_cr_V1V2(0.5),781.2056051071304,562.5000000011369,950.9160430490501
Oracle,33,AUUC_cr_V1,1084.9606848187327,893.7499999982485,1344.8080665348573
Oracle,33,AUUC_cr_V2,980.1523933521031,893.7499999982655,1194.7610532794502
Oracle,33,AUUC_cr_V1V2(0.5),1032.5565390854129,893.7499999982534,1269.7845599071625
NO0.1,33,AUUC_cr_V1,1066.3466934102198,891.2499999979239,1351.9636905586683
NO0.1,33,AUUC_cr_V2,958.9244957128781,891.249999997941,1251.2197179797186
NO0.1,33,AUUC_cr_V1V2(0.5),1012.6355945615445,891.249999997929,1301.591704269202
NO0.5,33,AUUC_cr_V1,1061.1551189054214,878.7499999989521,1359.1103780400595
NO0.5,33,AUUC_cr_V2,897.405524612409,878.7499999989684,1267.7751217059138
NO0.5,33,AUUC_cr_V1V2(0.5),979.2803217589103,878.7499999989564,1313.4427498729947
NO1.0,33,AUUC_cr_V1,1019.1714425706421,858.7499999993315,1330.5858267279511
NO1.0,33,AUUC_cr_V2,915.7227503704637,858.7499999993474,1292.1380922431363
NO1.0,33,AUUC_cr_V1V2(0.5),967.447096470548,858.7499999993361,1311.361959485551
