method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
RAND,14,AUUC_cr_V1V2(0.5),236.45620151330513,562.499999997488,308.91264035968925
Oracle,14,AUUC_cr_V1,596.0782383074531,893.749999996202,582.7103867444439
Oracle,14,AUUC_cr_V2,904.2420342796939,893.7499999961899,916.0721036702719
Oracle,14,AUUC_cr_V1V2(0.5),750.1601362935696,893.7499999961973,749.3912452073546
NO0.1,14,AUUC_cr_V1,589.1803372174569,891.2499999959855,571.1587399300528
NO0.1,14,AUUC_cr_V2,895.2140771760646,891.2499999959739,869.2009010910873
NO0.1,14,AUUC_cr_V1V2(0.5),742.197207196757,891.2499999959816,720.1798205105672
NO0.5,14,AUUC_cr_V1,598.3311407741463,871.2499999951908,538.8424457099846
NO0.5,14,AUUC_cr_V2,1035.4965975719952,871.2499999951772,874.9771358445864
NO0.5,14,AUUC_cr_V1V2(0.5),816.9138691730666,871.249999995187,706.9097907772846
NO1.0,14,AUUC_cr_V1,558.3882327613213,846.2499999950041,503.27893481461626
NO1.0,14,AUUC_cr_V2,999.3973655837682,846.2499999949916,779.8805822634679
NO1.0,14,AUUC_cr_V1V2(0.5),778.8927991725402,846.2499999950011,641.5797585390422
NO2.0,14,AUUC_cr_V1,546.5737325324047,816.2499999958379,478.91815339289144
NO2.0,14,AUUC_cr_V2,1027.1232676079103,816.2499999958271,728.7277188317913
NO2.0,14,AUUC_cr_V1V2(0.5),786.8485000701511,816.2499999958353,603.8229361123421
RAND,15,AUUC_cr_V1,285.7546537769558,562.499999997372,308.91264035969016
RAND,15,AUUC_cr_V2,285.75465377697765,562.4999999973625,308.9126403596929
RAND,15,AUUC_cr_V1V2(0.5),285.754653776954,562.4999999973661,308.91264035968925
Oracle,15,AUUC_cr_V1,560.0703661298915,893.749999996075,582.7103867444439
Oracle,15,AUUC_cr_V2,929.7883258981374,893.7499999960663,916.0721036702719
Oracle,15,AUUC_cr_V1V2(0.5),744.9293460140028,893.7499999960709,749.3912452073546
NO0.1,15,AUUC_cr_V1,560.0703661298915,893.749999996075,582.7103867444439
NO0.1,15,AUUC_cr_V2,929.7883258981374,893.7499999960663,916.0721036702719
NO0.1,15,AUUC_cr_V1V2(0.5),744.9293460140028,893.7499999960709,749.3912452073546
NO0.5,15,AUUC_cr_V1,546.3191167465197,886.249999995807,576.1621597309354
NO0.5,15,AUUC_cr_V2,955.6114974533135,886.2499999957986,1002.0517706747635
NO0.5,15,AUUC_cr_V1V2(0.5),750.9653070999052,886.2499999958029,789.1069652028467
NO1.0,15,AUUC_cr_V1,539.9210087689833,853.7499999972027,573.0299082989811
NO1.0,15,AUUC_cr_V2,953.7445595832405,853.7499999971947,1015.2883493296912
NO1.0,15,AUUC_cr_V1V2(0.5),746.832784176101,853.7499999971983,794.1591288143328
NO2.0,15,AUUC_cr_V1,484.51873407565887,816.249999996401,542.2182339898256
NO2.0,15,AUUC_cr_V2,842.0631435552025,816.2499999963923,967.6512326522778
NO2.0,15,AUUC_cr_V1V2(0.5),663.2909388154192,816.2499999963951,754.9347333210491
RAND,16,AUUC_cr_V1,351.60127563173,562.4999999973547,308.91264035969016
RAND,16,AUUC_cr_V2,351.60127563177593,562.4999999973516,308.9126403596929
RAND,16,AUUC_cr_V1V2(0.5),351.6012756317414,562.499999997357,308.91264035968925
Oracle,16,AUUC_cr_V1,632.3627482119077,893.7499999961098,582.7103867444439
Oracle,16,AUUC_cr_V2,856.9696635857748,893.7499999961092,916.0721036702719
Oracle,16,AUUC_cr_V1V2(0.5),744.6662058988405,893.7499999961133,749.3912452073546
NO0.1,16,AUUC_cr_V1,618.2041619390084,891.2499999959092,571.1587399300528
NO0.1,16,AUUC_cr_V2,725.1635727363725,891.2499999959091,869.2009010910873
NO0.1,16,AUUC_cr_V1V2(0.5),671.6838673376897,891.2499999959124,720.1798205105672
NO0.5,16,AUUC_cr_V1,577.930909549762,876.2499999959562,547.4551882718656
NO0.5,16,AUUC_cr_V2,595.8955658594089,876.2499999959571,811.9905962852
NO0.5,16,AUUC_cr_V1V2(0.5),586.9132377045843,876.2499999959592,679.7228922785306
