method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO1.0,13,AUUC_cr_V1V2(0.5),697.1956400634093,791.2499999966649,659.1627317038328
NO2.0,13,AUUC_cr_V1,532.0507977212203,718.7499999963272,463.0636013786364
NO2.0,13,AUUC_cr_V2,602.7411793899203,718.7499999963283,657.5557452295591
NO2.0,13,AUUC_cr_V1V2(0.5),567.3959885555686,718.7499999963312,560.3096733040957
RAND,14,AUUC_cr_V1,403.0120970472458,562.4999999974616,308.91264035969016
RAND,14,AUUC_cr_V2,403.0120970472526,562.4999999974607,308.9126403596929
RAND,14,AUUC_cr_V1V2(0.5),403.01209704724533,562.4999999974625,308.91264035968925
Oracle,14,AUUC_cr_V1,676.405247992463,893.749999996163,582.7103867444439
Oracle,14,AUUC_cr_V2,948.3689607861714,893.7499999961641,916.0721036702719
Oracle,14,AUUC_cr_V1V2(0.5),812.3871043893129,893.7499999961658,749.3912452073546
NO0.1,14,AUUC_cr_V1,666.3912382714993,891.2499999959326,571.1587399300528
NO0.1,14,AUUC_cr_V2,879.1734514073582,891.2499999959342,869.2009010910873
NO0.1,14,AUUC_cr_V1V2(0.5),772.7823448394249,891.2499999959352,720.1798205105672
NO0.5,14,AUUC_cr_V1,589.3207323947046,871.2499999951376,538.8424457099846
NO0.5,14,AUUC_cr_V2,804.6801834414072,871.2499999951395,874.9771358445864
NO0.5,14,AUUC_cr_V1V2(0.5),697.000457918051,871.24999999514,706.9097907772846
NO1.0,14,AUUC_cr_V1,559.0820210259659,846.2499999949678,503.27893481461626
NO1.0,14,AUUC_cr_V2,673.8967094501185,846.249999994971,779.8805822634679
NO1.0,14,AUUC_cr_V1V2(0.5),616.4893652380377,846.24999999497,641.5797585390422
NO2.0,14,AUUC_cr_V1,520.6087325394842,816.2499999958427,478.91815339289144
NO2.0,14,AUUC_cr_V2,622.1688682787355,816.2499999958469,728.7277188317913
NO2.0,14,AUUC_cr_V1V2(0.5),571.3888004091052,816.2499999958457,603.8229361123421
RAND,15,AUUC_cr_V1,315.9570982248674,562.4999999975744,308.91264035969016
RAND,15,AUUC_cr_V2,315.9570982248988,562.4999999975807,308.9126403596929
RAND,15,AUUC_cr_V1V2(0.5),315.9570982248879,562.4999999975753,308.91264035968925
Oracle,15,AUUC_cr_V1,684.684893671311,893.7499999963657,582.7103867444439
Oracle,15,AUUC_cr_V2,1154.028486555023,893.7499999963783,916.0721036702719
Oracle,15,AUUC_cr_V1V2(0.5),919.356690113165,893.7499999963685,749.3912452073546
NO0.1,15,AUUC_cr_V1,684.684893671311,893.7499999963657,582.7103867444439
NO0.1,15,AUUC_cr_V2,1154.028486555023,893.7499999963783,916.0721036702719
NO0.1,15,AUUC_cr_V1V2(0.5),919.356690113165,893.7499999963685,749.3912452073546
NO0.5,15,AUUC_cr_V1,692.4688321548902,886.2499999960971,576.1621597309354
NO0.5,15,AUUC_cr_V2,1326.6263550475792,886.2499999961104,1002.0517706747635
NO0.5,15,AUUC_cr_V1V2(0.5),1009.5475936012328,886.2499999960996,789.1069652028467
NO1.0,15,AUUC_cr_V1,663.999993061764,853.7499999974738,573.0299082989811
NO1.0,15,AUUC_cr_V2,1320.963508623356,853.7499999974887,1015.2883493296912
NO1.0,15,AUUC_cr_V1V2(0.5),992.4817508425574,853.7499999974771,794.1591288143328
NO2.0,15,AUUC_cr_V1,631.6433738841964,816.2499999967122,542.2182339898256
NO2.0,15,AUUC_cr_V2,1361.0418860362681,816.2499999967274,967.6512326522778
NO2.0,15,AUUC_cr_V1V2(0.5),996.3426299602307,816.2499999967146,754.9347333210491
RAND,16,AUUC_cr_V1,284.0016602207729,562.499999997523,308.91264035969016
RAND,16,AUUC_cr_V2,284.0016602207761,562.4999999975043,308.9126403596929
RAND,16,AUUC_cr_V1V2(0.5),284.001660220767,562.4999999975171,308.91264035968925
Oracle,16,AUUC_cr_V1,482.11897442544847,893.7499999962222,582.7103867444439
Oracle,16,AUUC_cr_V2,1047.275550804631,893.7499999962105,916.0721036702719
Oracle,16,AUUC_cr_V1V2(0.5),764.6972626150465,893.749999996214,749.3912452073546
NO0.1,16,AUUC_cr_V1,500.782996088145,891.2499999959751,571.1587399300528
NO0.1,16,AUUC_cr_V2,1117.079653587499,891.2499999959639,869.2009010910873
NO0.1,16,AUUC_cr_V1V2(0.5),808.9313248378285,891.2499999959671,720.1798205105672
NO0.5,16,AUUC_cr_V1,533.2619224988377,876.2499999959861,547.4551882718656
NO0.5,16,AUUC_cr_V2,1194.692486986804,876.2499999959748,811.9905962852
NO0.5,16,AUUC_cr_V1V2(0.5),863.9772047428272,876.249999995978,679.7228922785306
NO1.0,16,AUUC_cr_V1,532.5798534315685,861.2499999967849,540.2998437351686
NO1.0,16,AUUC_cr_V2,1166.710515321557,861.249999996773,810.6639358402834
NO1.0,16,AUUC_cr_V1V2(0.5),849.6451843765705,861.2499999967773,675.4818897877245
NO2.0,16,AUUC_cr_V1,518.7044222884172,851.2499999964692,526.0824313877123
NO2.0,16,AUUC_cr_V2,1250.0765183083815,851.2499999964565,777.3215342075305
NO2.0,16,AUUC_cr_V1V2(0.5),884.3904702984064,851.2499999964615,651.701982797621
RAND,17,AUUC_cr_V1,327.57019631703724,562.4999999975839,308.91264035969016
RAND,17,AUUC_cr_V2,327.57019631701405,562.4999999975917,308.9126403596929
RAND,17,AUUC_cr_V1V2(0.5),327.5701963170268,562.4999999975844,308.91264035968925
Oracle,17,AUUC_cr_V1,538.1202757701968,893.749999996307,582.7103867444439
Oracle,17,AUUC_cr_V2,1283.4602965634917,893.7499999963056,916.0721036702719
